
Note: No compatibility mode selected!


Circuit: TB1: Blink Code Read Verification

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Operating point simulation skipped by 'uic',
  now using transient initial conditions.

No. of Data Rows : 50238

  Measurements for Transient Analysis

v_mcu_idle          =  6.287411e-02 from=  0.000000e+00 to=  4.000989e-01
v_mcu_blink1_peak   =  3.309370e+00 at=  5.002470e-01
v_mcu_blink2_peak   =  3.299989e+00 at=  1.699823e+00
v_mcu_blink3_peak   =  3.308658e+00 at=  2.100233e+00
t_rise              =  3.086530e-05 targ=  5.002143e-01 trig=  5.001835e-01
t_fall              =  -9.017592e-01 targ=  1.009624e-06 trig=  9.017603e-01


The file "results/tb1_blink_read.ps" may be printed on a postscript printer.
                       TB1: Blink Code Read Verification
                       Transient Analysis  Sat Mar 21 23:09:37  2026
--------------------------------------------------------------------------------
Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
24	1.065906e-04	7.663755e+00	6.287381e-02	
25	1.197717e-04	7.663756e+00	6.287400e-02	
26	1.461340e-04	7.663755e+00	6.287385e-02	
27	1.988586e-04	7.663756e+00	6.287399e-02	
28	2.988586e-04	7.663755e+00	6.287385e-02	
29	3.988586e-04	7.663756e+00	6.287399e-02	
30	4.988586e-04	7.663755e+00	6.287385e-02	
31	5.988586e-04	7.663756e+00	6.287399e-02	
32	6.988586e-04	7.663755e+00	6.287386e-02	
33	7.988586e-04	7.663756e+00	6.287399e-02	
34	8.988586e-04	7.663755e+00	6.287386e-02	
35	9.988586e-04	7.663756e+00	6.287398e-02	
36	1.098859e-03	7.663755e+00	6.287386e-02	
37	1.198859e-03	7.663756e+00	6.287398e-02	
38	1.298859e-03	7.663755e+00	6.287386e-02	
39	1.398859e-03	7.663756e+00	6.287398e-02	
40	1.498859e-03	7.663755e+00	6.287386e-02	
41	1.598859e-03	7.663756e+00	6.287398e-02	
42	1.698859e-03	7.663755e+00	6.287386e-02	
43	1.798859e-03	7.663756e+00	6.287398e-02	
44	1.898859e-03	7.663755e+00	6.287387e-02	
45	1.998859e-03	7.663756e+00	6.287398e-02	
46	2.098859e-03	7.663755e+00	6.287387e-02	
47	2.198859e-03	7.663756e+00	6.287398e-02	
48	2.298859e-03	7.663755e+00	6.287387e-02	
49	2.398859e-03	7.663756e+00	6.287398e-02	
50	2.498859e-03	7.663755e+00	6.287387e-02	
51	2.598859e-03	7.663756e+00	6.287397e-02	
52	2.698859e-03	7.663755e+00	6.287387e-02	
53	2.798859e-03	7.663756e+00	6.287397e-02	
54	2.898859e-03	7.663755e+00	6.287387e-02	

Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
55	2.998859e-03	7.663756e+00	6.287397e-02	
56	3.098859e-03	7.663755e+00	6.287387e-02	
57	3.198859e-03	7.663756e+00	6.287397e-02	
58	3.298859e-03	7.663755e+00	6.287387e-02	
59	3.398859e-03	7.663756e+00	6.287397e-02	
60	3.498859e-03	7.663755e+00	6.287387e-02	
61	3.598859e-03	7.663756e+00	6.287397e-02	
62	3.698859e-03	7.663755e+00	6.287387e-02	
63	3.798859e-03	7.663756e+00	6.287397e-02	
64	3.898859e-03	7.663755e+00	6.287387e-02	
65	3.998859e-03	7.663756e+00	6.287397e-02	
66	4.098859e-03	7.663755e+00	6.287387e-02	
67	4.198859e-03	7.663756e+00	6.287397e-02	
68	4.298859e-03	7.663755e+00	6.287387e-02	
69	4.398859e-03	7.663756e+00	6.287397e-02	
70	4.498859e-03	7.663755e+00	6.287387e-02	
71	4.598859e-03	7.663756e+00	6.287397e-02	
72	4.698859e-03	7.663755e+00	6.287387e-02	
73	4.798859e-03	7.663756e+00	6.287397e-02	
74	4.898859e-03	7.663755e+00	6.287387e-02	
75	4.998859e-03	7.663756e+00	6.287397e-02	
76	5.098859e-03	7.663755e+00	6.287387e-02	
77	5.198859e-03	7.663756e+00	6.287397e-02	
78	5.298859e-03	7.663755e+00	6.287387e-02	
79	5.398859e-03	7.663756e+00	6.287397e-02	
80	5.498859e-03	7.663755e+00	6.287387e-02	
81	5.598859e-03	7.663756e+00	6.287397e-02	
82	5.698859e-03	7.663755e+00	6.287387e-02	
83	5.798859e-03	7.663756e+00	6.287397e-02	
84	5.898859e-03	7.663755e+00	6.287387e-02	
85	5.998859e-03	7.663756e+00	6.287397e-02	
86	6.098859e-03	7.663755e+00	6.287387e-02	
87	6.198859e-03	7.663756e+00	6.287397e-02	
88	6.298859e-03	7.663755e+00	6.287387e-02	
89	6.398859e-03	7.663756e+00	6.287397e-02	
90	6.498859e-03	7.663755e+00	6.287387e-02	
91	6.598859e-03	7.663756e+00	6.287397e-02	
92	6.698859e-03	7.663755e+00	6.287387e-02	
93	6.798859e-03	7.663756e+00	6.287397e-02	
94	6.898859e-03	7.663755e+00	6.287387e-02	
95	6.998859e-03	7.663756e+00	6.287397e-02	
96	7.098859e-03	7.663755e+00	6.287388e-02	
97	7.198859e-03	7.663756e+00	6.287397e-02	
98	7.298859e-03	7.663755e+00	6.287388e-02	
99	7.398859e-03	7.663756e+00	6.287397e-02	
100	7.498859e-03	7.663755e+00	6.287388e-02	
101	7.598859e-03	7.663756e+00	6.287397e-02	
102	7.698859e-03	7.663755e+00	6.287388e-02	
103	7.798859e-03	7.663756e+00	6.287397e-02	
104	7.898859e-03	7.663755e+00	6.287388e-02	
105	7.998859e-03	7.663756e+00	6.287397e-02	
106	8.098859e-03	7.663755e+00	6.287388e-02	
107	8.198859e-03	7.663756e+00	6.287397e-02	
108	8.298859e-03	7.663755e+00	6.287388e-02	
109	8.398859e-03	7.663756e+00	6.287397e-02	
110	8.498859e-03	7.663755e+00	6.287388e-02	
111	8.598859e-03	7.663756e+00	6.287397e-02	
112	8.698859e-03	7.663755e+00	6.287388e-02	

Index   time            v(diag_pin)     v(mcu_gpio)     
--------------------------------------------------------------------------------
113	8.798859e-03	7.663756e+00	6.287397e-02	
114	8.898859e-03	7.663755e+00	6.287388e-02	
115	8.998859e-03	7.663756e+00	6.287397e-02	
116	9.098859e-03	7.663755e+00	6.287388e-02	
117	9.198859e-03	7.663756e+00	6.287397e-02	
118	9.298859e-03	7.663755e+00	6.287388e-02	
119	9.398859e-03	7.663756e+00	6.287396e-02	
120	9.498859e-03	7.663755e+00	6.287388e-02	
121	9.598859e-03	7.663756e+00	6.287396e-02	
122	9.698859e-03	7.663755e+00	6.287388e-02	
