 1.51988586e-02  7.66375554e+00  1.51988586e-02  6.28739597e-02 
 1.52988586e-02  7.66375544e+00  1.52988586e-02  6.28738827e-02 
 1.53988586e-02  7.66375554e+00  1.53988586e-02  6.28739595e-02 
 1.54988586e-02  7.66375544e+00  1.54988586e-02  6.28738829e-02 
 1.55988586e-02  7.66375554e+00  1.55988586e-02  6.28739594e-02 
 1.56988586e-02  7.66375545e+00  1.56988586e-02  6.28738830e-02 
 1.57988586e-02  7.66375554e+00  1.57988586e-02  6.28739592e-02 
 1.58988586e-02  7.66375545e+00  1.58988586e-02  6.28738832e-02 
 1.59988586e-02  7.66375554e+00  1.59988586e-02  6.28739591e-02 
 1.60988586e-02  7.66375545e+00  1.60988586e-02  6.28738834e-02 
 1.61988586e-02  7.66375554e+00  1.61988586e-02  6.28739589e-02 
 1.62988586e-02  7.66375545e+00  1.62988586e-02  6.28738835e-02 
 1.63988586e-02  7.66375554e+00  1.63988586e-02  6.28739587e-02 
 1.64988586e-02  7.66375545e+00  1.64988586e-02  6.28738837e-02 
 1.65988586e-02  7.66375554e+00  1.65988586e-02  6.28739586e-02 
 1.66988586e-02  7.66375545e+00  1.66988586e-02  6.28738838e-02 
 1.67988586e-02  7.66375554e+00  1.67988586e-02  6.28739584e-02 
 1.68988586e-02  7.66375545e+00  1.68988586e-02  6.28738840e-02 
 1.69988586e-02  7.66375553e+00  1.69988586e-02  6.28739583e-02 
 1.70988586e-02  7.66375545e+00  1.70988586e-02  6.28738842e-02 
 1.71988586e-02  7.66375553e+00  1.71988586e-02  6.28739581e-02 
 1.72988586e-02  7.66375545e+00  1.72988586e-02  6.28738843e-02 
 1.73988586e-02  7.66375553e+00  1.73988586e-02  6.28739580e-02 
 1.74988586e-02  7.66375545e+00  1.74988586e-02  6.28738845e-02 
 1.75988586e-02  7.66375553e+00  1.75988586e-02  6.28739578e-02 
 1.76988586e-02  7.66375545e+00  1.76988586e-02  6.28738846e-02 
 1.77988586e-02  7.66375553e+00  1.77988586e-02  6.28739576e-02 
 1.78988586e-02  7.66375545e+00  1.78988586e-02  6.28738848e-02 
